,bandgap,theory_data,expt_data,reduced_formula,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,prediction,pred_dist_to_ideal,cost_ratio
360,0.0,0,1,Ce(MnSi)2,Ce1 Mn2 Si2,14.0,58.0,44.0,27.2,12.32,14.0,15.0,78.0,63.0,55.0,18.4,52.0,28.0855,140.116,112.03050000000002,61.232618,31.55335280000001,28.0855,1071.0,1687.0,616.0,1496.6,170.2400000000001,1519.0,3.0,14.0,11.0,9.0,4.0,7.0,3.0,6.0,3.0,4.0,0.8,3.0,111.0,204.0,93.0,140.8,25.28000000000001,111.0,1.12,1.9,0.7799999999999998,1.604,0.2367999999999999,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,5.0,5.0,2.2,2.24,0.0,0.0,1.0,1.0,0.2,0.32,0.0,4.0,7.0,3.0,5.2,1.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,9.0,9.0,3.8,3.04,0.0,0.0,13.0,13.0,2.6,4.16,0.0,4.0,22.0,18.0,8.0,5.6,4.0,10.487586206900001,37.24,26.752413793100004,19.819034482760006,7.4651586206879985,10.487586206900001,0.0,0.773,0.773,0.30920000000000003,0.37104,0.0,0.0,0.000310120689655,0.000310120689655,0.00012404827586200002,0.00014885793103439998,0.0,194.0,227.0,33.0,216.4,8.959999999999997,217.0,,,10
361,0.0,0,1,Li7(Mo3S4)4,Li7 Mo12 S16,3.0,42.0,39.0,22.314285714285717,13.498775510204082,16.0,1.0,88.0,87.0,57.57142857142857,27.82040816326531,88.0,6.941,95.96,89.01899999999998,48.94705714285714,32.23744653061224,32.065,388.36,2896.0,2507.64,1261.1882857142855,1121.0137469387757,388.36,1.0,16.0,15.0,9.571428571428571,5.8775510204081645,16.0,2.0,5.0,3.0,3.4857142857142858,1.0383673469387755,3.0,105.0,154.0,49.0,126.4,19.56571428571429,105.0,0.98,2.58,1.6,2.116,0.4544,2.58,1.0,2.0,1.0,1.457142857142857,0.4963265306122449,2.0,0.0,4.0,4.0,1.8285714285714283,1.9853061224489799,4.0,0.0,5.0,5.0,1.7142857142857142,2.253061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.0,1.6,6.0,0.0,1.0,1.0,0.5428571428571428,0.49632653061224496,0.0,0.0,2.0,2.0,0.9142857142857144,0.9926530612244899,2.0,0.0,5.0,5.0,1.7142857142857142,2.253061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.171428571428572,1.9395918367346927,2.0,15.69,25.786875,10.096875,20.48638095237429,4.846165986400653,25.786875,0.0,2.202,2.202,1.0066285714285714,1.0929110204081631,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,156.31428571428572,78.91591836734696,70.0,,,10
362,0.0,1,0,H2Se,H2 Se1,1.0,34.0,33.0,12.0,14.666666666666664,1.0,89.0,92.0,3.0,91.0,1.3333333333333333,92.0,1.00794,78.96,77.95205999999997,26.991959999999995,34.64536,1.00794,14.01,494.0,479.99,174.00666666666663,213.32888888888888,14.01,1.0,16.0,15.0,6.0,6.666666666666668,1.0,1.0,4.0,3.0,2.0,1.3333333333333333,1.0,31.0,120.0,89.0,60.66666666666666,39.55555555555555,31.0,2.2,2.55,0.34999999999999964,2.316666666666667,0.15555555555555545,2.2,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,10.0,10.0,3.333333333333333,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,6.0,6.666666666666668,1.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,6.615,25.92,19.305,13.050000000000002,8.58,6.615,0.799,7.853,7.053999999999999,5.501666666666666,3.135111111111111,7.853,0.0,0.0,0.0,0.0,0.0,0.0,14.0,194.0,180.0,134.0,80.0,194.0,,,1
363,1.8596000000000004,1,0,BiSI,Bi1 S1 I1,16.0,83.0,67.0,50.66666666666666,23.11111111111111,16.0,86.0,96.0,10.0,90.0,4.0,86.0,32.065,208.9804,176.9154,122.64995666666668,60.389971111111116,32.065,386.85,544.4,157.54999999999995,439.87000000000006,69.68666666666667,386.85,15.0,17.0,2.0,16.0,0.6666666666666666,15.0,3.0,6.0,3.0,4.666666666666667,1.111111111111111,3.0,105.0,148.0,43.0,130.66666666666666,17.111111111111118,105.0,2.02,2.66,0.6400000000000001,2.42,0.2666666666666668,2.02,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,0.0,10.0,10.0,6.666666666666668,4.444444444444444,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,6.0,29.0,23.0,17.333333333333332,7.777777777777778,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.6666666666666666,1.0,25.786875,43.015,17.228125000000002,33.917291666666664,6.065138888888887,25.786875,0.0,2.202,2.202,1.088,0.7426666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,70.0,58.0,48.66666666666666,24.44444444444445,12.0,,,1
364,0.0,1,0,ErAgSn,Er1 Ag1 Sn1,47.0,68.0,21.0,55.0,8.666666666666666,47.0,35.0,80.0,45.0,60.0,16.666666666666668,35.0,107.8682,167.259,59.39079999999998,131.27906666666667,23.98662222222222,107.8682,505.08,1770.0,1264.92,1170.0033333333333,443.2822222222223,505.08,3.0,14.0,11.0,9.333333333333334,4.2222222222222205,3.0,5.0,6.0,1.0,5.333333333333333,0.4444444444444444,5.0,139.0,189.0,50.0,157.66666666666666,20.888888888888886,139.0,1.24,1.96,0.72,1.71,0.3133333333333333,1.24,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888891,0.0,0.0,10.0,10.0,6.666666666666668,4.444444444444444,0.0,0.0,12.0,12.0,4.0,5.333333333333333,0.0,11.0,14.0,3.0,13.0,1.3333333333333333,11.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,1.0,4.0,3.0,2.333333333333333,1.1111111111111112,1.0,16.33,33.285,16.955,26.73333333333333,6.935555555555558,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,186.66666666666663,30.44444444444445,141.0,,,1
365,2.65,0,1,Mn(SbO2)2,Mn1 Sb2 O4,8.0,51.0,43.0,22.714285714285715,16.816326530612248,8.0,52.0,87.0,35.0,81.42857142857143,8.40816326530612,87.0,15.9994,121.76,105.7606,51.77937785714286,40.89140326530613,15.9994,54.8,1519.0,1464.2,506.5371428571429,516.2710204081633,54.8,7.0,16.0,9.0,14.428571428571427,2.1224489795918364,16.0,2.0,5.0,3.0,3.1428571428571432,1.3061224489795915,2.0,66.0,139.0,73.0,97.28571428571428,35.755102040816325,66.0,1.55,3.44,1.89,2.7728571428571427,0.7624489795918368,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.1428571428571432,0.979591836734694,4.0,0.0,10.0,10.0,3.571428571428572,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.714285714285714,3.591836734693877,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.5714285714285714,2.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.7142857142857144,0.8163265306122449,2.0,9.105,31.56,22.455,15.718226600985716,9.052441942293877,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,4.4302955665e-05,7.594792399714285e-05,0.0,12.0,217.0,205.0,85.28571428571429,83.75510204081631,12.0,,,10
366,0.0,1,0,Ho4Ga16Co3,Ho4 Ga16 Co3,27.0,67.0,40.0,36.73913043478261,10.525519848771266,31.0,33.0,74.0,41.0,64.78260869565217,12.824196597353492,74.0,58.933195,164.93032,105.997125,84.87342891304347,27.845875160680517,69.723,302.91,1768.0,1465.09,745.1547826086957,615.2970888468809,302.91,3.0,13.0,10.0,10.73913043478261,3.145557655954632,13.0,4.0,6.0,2.0,4.3478260869565215,0.5746691871455575,4.0,122.0,192.0,70.0,134.69565217391303,19.931947069943284,122.0,1.23,1.88,0.6499999999999999,1.7182608695652175,0.16982986767485814,1.81,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6956521739130435,0.4234404536862004,1.0,0.0,10.0,10.0,7.869565217391305,2.964083175803402,10.0,0.0,11.0,11.0,1.9130434782608696,3.160680529300567,0.0,9.0,13.0,4.0,12.478260869565215,0.907372400756144,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.4782608695652173,2.117202268431002,5.0,0.0,3.0,3.0,0.39130434782608703,0.6805293005671078,0.0,0.0,3.0,3.0,0.5217391304347826,0.8620037807183365,0.0,3.0,5.0,2.0,4.391304347826087,0.8468809073724008,5.0,10.245,30.7333333333,20.488333333299998,19.799492753617393,3.803074984237429,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.2019745043478261,0.35126000756143666,0.0,64.0,194.0,130.0,103.56521739130434,55.047258979206035,64.0,,,1
367,0.0,0,1,Sm(SiNi)2,Sm1 Si2 Ni2,14.0,62.0,48.0,29.2,13.12,14.0,23.0,78.0,55.0,60.2,14.88,61.0,28.0855,150.36,122.27450000000002,64.78356,34.230576,28.0855,1345.0,1728.0,383.0,1635.0,116.0,1687.0,3.0,14.0,11.0,10.2,3.04,10.0,3.0,6.0,3.0,4.0,0.8,3.0,111.0,198.0,87.0,133.6,25.76,111.0,1.17,1.91,0.74,1.7579999999999998,0.2352000000000001,1.9,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,8.0,8.0,3.2,3.8400000000000007,0.0,0.0,6.0,6.0,1.2,1.92,0.0,4.0,10.0,6.0,7.2,2.56,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,8.0,6.0,4.0,1.6,2.0,10.32,33.23,22.91,18.95,6.903999999999999,10.32,0.0,0.773,0.773,0.30920000000000003,0.37104000000000004,0.0,0.0,0.5953946999999999,0.5953946999999999,0.23815788,0.285789456,0.0,166.0,227.0,61.0,214.0,19.2,225.0,,,10
368,0.62,0,1,TlInTe2,Tl1 In1 Te2,49.0,81.0,32.0,58.5,11.25,52.0,75.0,90.0,15.0,82.75,7.25,90.0,114.818,204.3833,89.5653,143.600325,30.3914875,127.6,429.75,722.66,292.91,613.0174999999998,109.64249999999998,722.66,13.0,16.0,3.0,14.5,1.5,16.0,5.0,6.0,1.0,5.25,0.375,5.0,138.0,145.0,7.0,140.75,2.75,138.0,1.62,2.1,0.48,1.9,0.2,2.1,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.5,1.5,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,3.5,5.25,0.0,13.0,27.0,14.0,18.0,4.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,24.26,34.7633333333,10.503333333299995,30.17416666665,4.589166666649998,34.7633333333,0.0,0.464,0.464,0.232,0.232,0.464,0.0,0.0,0.0,0.0,0.0,0.0,139.0,194.0,55.0,159.25,17.375,152.0,,,10
369,0.0,0,1,Lu2TlCd,Lu2 Tl1 Cd1,48.0,81.0,33.0,67.75,9.875,71.0,41.0,76.0,35.0,57.0,16.0,41.0,112.411,204.3833,91.9723,166.68197500000005,27.13548749999999,174.9668,577.0,1936.0,1359.0,1260.805,675.1949999999998,1936.0,3.0,13.0,10.0,7.75,4.75,3.0,5.0,6.0,1.0,5.75,0.375,6.0,144.0,187.0,43.0,165.75,21.25,187.0,1.27,1.69,0.4199999999999999,1.4625,0.1925,1.27,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,1.0,10.0,9.0,5.5,4.5,1.0,0.0,14.0,14.0,10.5,5.25,14.0,12.0,27.0,15.0,18.25,4.375,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,9.0,9.0,4.5,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,5.75,3.25,9.0,19.495,28.865,9.369999999999996,26.03375,3.2693749999999984,28.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00112355,0.00112355,0.0022471,194.0,194.0,0.0,194.0,0.0,194.0,,,10
370,0.0,1,0,BeGaRh2,Be1 Ga1 Rh2,4.0,45.0,41.0,31.25,13.75,45.0,59.0,74.0,15.0,64.75,5.75,59.0,9.012182,102.9055,93.89331800000001,71.1365455,31.768954500000003,102.9055,302.91,2237.0,1934.09,1584.2275,652.7725,2237.0,2.0,13.0,11.0,8.25,3.125,9.0,2.0,5.0,3.0,4.0,1.0,5.0,96.0,142.0,46.0,125.5,16.5,142.0,1.57,2.28,0.7099999999999997,1.985,0.2949999999999999,2.28,1.0,2.0,1.0,1.5,0.5,1.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,10.0,10.0,6.5,3.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,11.0,8.25,3.125,9.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.75,1.375,3.0,7.89,18.8575,10.9675,13.506875,2.8084375,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,177.0,56.5,225.0,,,1
371,0.0,1,0,Ce3In3Ru2,Ce3 In3 Ru2,44.0,58.0,14.0,51.125,5.15625,49.0,15.0,75.0,60.0,47.75,24.5625,15.0,101.07,140.116,39.04600000000002,120.86775000000002,14.436187500000011,114.818,429.75,2607.0,2177.25,1214.53125,696.234375,429.75,3.0,13.0,10.0,8.0,3.75,3.0,5.0,6.0,1.0,5.375,0.46875,5.0,142.0,204.0,62.0,166.25,28.3125,142.0,1.12,2.2,1.08,1.6375,0.3881250000000001,1.12,1.0,2.0,1.0,1.75,0.375,2.0,0.0,1.0,1.0,0.375,0.46875,0.0,1.0,10.0,9.0,5.875,3.65625,1.0,0.0,1.0,1.0,0.375,0.46875,0.0,4.0,13.0,9.0,8.375,3.46875,4.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,1.875,2.34375,0.0,0.0,9.0,9.0,4.125,3.65625,0.0,0.0,13.0,13.0,4.875,6.09375,0.0,4.0,22.0,18.0,11.125,8.15625,5.0,13.51,37.24,23.730000000000004,26.44,8.100000000000001,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,194.0,55.0,173.375,25.78125,139.0,,,1
372,0.0,1,0,SmCo2,Sm1 Co2,27.0,62.0,35.0,38.66666666666666,15.555555555555555,27.0,23.0,58.0,35.0,46.33333333333334,15.555555555555555,58.0,58.933195,150.36,91.42680500000002,89.40879666666667,40.634135555555574,58.933195,1345.0,1768.0,423.0,1627.0,188.0,1768.0,3.0,9.0,6.0,7.0,2.6666666666666665,9.0,4.0,6.0,2.0,4.666666666666667,0.8888888888888891,4.0,126.0,198.0,72.0,150.0,32.0,126.0,1.17,1.88,0.71,1.643333333333333,0.31555555555555553,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.666666666666667,3.1111111111111107,7.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,8.0,9.0,1.0,8.666666666666666,0.44444444444444464,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,3.0,8.0,5.0,4.666666666666667,2.2222222222222223,3.0,10.245,33.23,22.985,17.906666666666666,10.215555555555557,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.0323141333333334,0.6882094222222221,1.5484712,166.0,194.0,28.0,184.66666666666663,12.444444444444445,194.0,,,1
373,2.41,0,1,Gd4GaSbS9,Gd4 Ga1 Sb1 S9,16.0,64.0,48.0,32.13333333333333,19.51111111111111,16.0,27.0,88.0,61.0,70.6,23.25333333333333,88.0,32.065,157.25,125.185,73.93786666666666,50.809422222222224,32.065,302.91,1586.0,1283.09,736.3953333333334,475.4404444444445,388.36,3.0,16.0,13.0,12.266666666666667,4.942222222222221,16.0,3.0,6.0,3.0,4.0,1.2,3.0,105.0,196.0,91.0,132.66666666666666,34.62222222222222,105.0,1.2,2.58,1.38,2.1253333333333333,0.5456000000000001,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.6444444444444446,4.0,0.0,10.0,10.0,1.6,2.24,0.0,0.0,7.0,7.0,1.8666666666666667,2.7377777777777776,0.0,6.0,15.0,9.0,8.133333333333333,2.56,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.7333333333333334,0.9244444444444444,2.0,0.0,9.0,9.0,2.4,3.52,0.0,0.0,7.0,7.0,1.8666666666666667,2.7377777777777776,0.0,2.0,16.0,14.0,6.0,5.333333333333333,2.0,18.8575,32.05,13.192499999999995,27.37995833333333,3.0480277777777784,25.786875,0.0,2.202,2.202,1.3212,1.05696,2.202,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,109.06666666666666,52.88888888888889,70.0,,,10
374,0.0,0,1,Li2Ga,Li2 Ga1,3.0,31.0,28.0,12.333333333333336,12.444444444444445,3.0,1.0,74.0,73.0,25.33333333333333,32.44444444444445,1.0,6.941,69.723,62.782,27.868333333333336,27.903111111111112,6.941,302.91,453.69,150.77999999999997,403.43,67.01333333333332,453.69,1.0,13.0,12.0,5.0,5.333333333333333,1.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,122.0,128.0,6.0,126.0,2.6666666666666665,128.0,0.98,1.81,0.8300000000000001,1.2566666666666666,0.3688888888888889,0.98,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,10.0,10.0,3.333333333333333,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,5.0,5.333333333333333,1.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.333333333333333,1.777777777777778,1.0,16.5933333333,18.8575,2.2641666667000027,17.348055555533332,1.0062962963111122,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,174.0,73.33333333333333,229.0,,,10
375,1.3156,1,0,Ba4Ga4SnSe12,Ba4 Ga4 Sn1 Se12,31.0,56.0,25.0,38.38095238095238,7.818594104308389,34.0,9.0,89.0,80.0,70.47619047619048,23.419501133786845,89.0,69.723,137.327,67.604,90.21095238095238,20.663165532879823,78.96,302.91,1000.0,697.0899999999997,554.5104761904762,169.7102947845805,494.0,2.0,16.0,14.0,12.666666666666664,4.063492063492064,16.0,4.0,6.0,2.0,4.428571428571429,0.6530612244897961,4.0,120.0,215.0,95.0,139.38095238095238,28.807256235827666,120.0,0.89,2.55,1.6599999999999997,2.064761904761905,0.5545578231292515,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,10.0,10.0,8.095238095238095,3.0839002267573696,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,12.666666666666664,4.063492063492064,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2857142857142856,1.1972789115646258,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2857142857142856,1.1972789115646258,2.0,18.8575,63.59,44.7325,32.10071428571429,12.108707482993198,25.92,0.0,0.799,0.799,0.4565714285714286,0.3913469387755101,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,70.52380952380952,67.08390022675735,14.0,,,1
376,0.5867,1,0,Li4Mn3Cr3O12,Li4 Mn3 Cr3 O12,3.0,25.0,22.0,11.590909090909092,7.041322314049586,8.0,1.0,87.0,86.0,61.40909090909091,27.91735537190083,87.0,6.941,54.938045,47.997045,24.57087431818181,15.7615626446281,15.9994,54.8,2180.0,2125.2,616.789090909091,672.3877685950414,54.8,1.0,16.0,15.0,10.681818181818182,5.801652892561983,16.0,2.0,4.0,2.0,2.5454545454545454,0.793388429752066,2.0,66.0,139.0,73.0,97.1818181818182,34.01652892561984,66.0,0.98,3.44,2.46,2.492272727272727,1.0338842975206608,3.44,1.0,2.0,1.0,1.6818181818181819,0.4338842975206612,2.0,0.0,4.0,4.0,2.1818181818181817,1.9834710743801656,4.0,0.0,5.0,5.0,1.3636363636363635,1.9834710743801656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.227272727272728,1.5371900826446283,6.0,0.0,1.0,1.0,0.3181818181818182,0.4338842975206612,0.0,0.0,2.0,2.0,1.0909090909090908,0.9917355371900828,2.0,0.0,5.0,5.0,1.3636363636363635,1.9834710743801656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.772727272727273,1.487603305785124,2.0,9.105,16.5933333333,7.488333333299997,10.939367816086364,2.124341692781404,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,4.2289184952954544e-05,7.304495582783058e-05,0.0,12.0,229.0,217.0,109.0,105.8181818181818,12.0,,,1
